# Vietnamese glosses for HSK 1–2 words, and for the few HSK and frequent entries that had no Vietnamese (Chinese notebook dictionary)
# License: CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0/)
# Derived from CC-CEDICT (https://cc-cedict.org, CC BY-SA 4.0) and CVDICT (Vietnamese translation of CC-CEDICT, CC BY-SA 4.0).
# Drafted by Claude (AI), 2026-09. status "ai-draft" = AI-drafted, awaiting human review ("hiệu đính bởi AI, chờ duyệt");
# "reviewed" = checked by the project owner ("đã hiệu đính") — only the owner sets it. Changes: CHANGELOG.md.
# Format: UTF-8 (NFC), LF, tab-separated. Lines starting with "#" are comments.
# vi: senses separated by "/", near-synonyms inside a sense by "; ", examples as "(vd. 汉字: nghĩa)", classifiers as last sense "Lượng từ: 个 (gè)".
# 1291 keys (CC-CEDICT key "trad|simp[pinyin]"). A gloss keyed to a form the HSK list names that is now only a variant (複習) follows the tag to the main form (復習); key it to the main form when you can.
key	vi	source	status
一會兒|一会儿[yi1 hui4 r5]	một lát; một lúc; một chốc (vd. 等一会儿: đợi một lát)/lát nữa; chốc nữa; một lát sau (vd. 我一会儿就来: lát nữa tôi đến ngay)/(mẫu 一会儿…一会儿…) lúc thì … lúc thì … (vd. 一会儿哭一会儿笑: lúc khóc lúc cười)	claude-2026-09	ai-draft
一塊兒|一块儿[yi1 kuai4 r5]	cùng; cùng nhau (vd. 我们一块儿去吧: chúng ta cùng đi nhé)/cùng một chỗ; cùng một nơi (vd. 住在一块儿: sống cùng một chỗ)/một miếng; một mẩu; một cục/(khẩu ngữ) một đồng; một tệ	claude-2026-09	ai-draft
一下兒|一下儿[yi1 xia4 r5]	(đặt sau động từ, chỉ làm qua, làm thử trong thời gian ngắn, làm câu nói nhẹ nhàng hơn) một chút; một lát; thử (vd. 看一下儿: xem một chút; 等一下儿: đợi một lát)/một lần; một cái (vd. 敲了一下儿门: gõ cửa một cái)/bỗng chốc; ngay lập tức (vd. 一下儿就明白了: hiểu ngay)	claude-2026-09	ai-draft
一樣|一样[yi1 yang4]	giống; giống nhau; như nhau (vd. 我们俩一样高: hai chúng tôi cao như nhau)/giống như; như (mẫu 跟…一样, 像…一样, vd. 像花一样: như bông hoa)	claude-2026-09	ai-draft
一邊|一边[yi1 bian1]	(mẫu 一边…一边…) vừa … vừa … (vd. 一边吃饭一边看电视: vừa ăn cơm vừa xem tivi)/một bên; một phía; bên cạnh (vd. 站在一边: đứng sang một bên)/một mặt … mặt khác …	claude-2026-09	ai-draft
一點兒|一点儿[yi1 dian3 r5]	một chút; một ít; một tí (vd. 喝一点儿水: uống một chút nước)/(sau tính từ) … hơn một chút (vd. 便宜一点儿: rẻ hơn một chút)/(mẫu 一点儿也不…) chẳng … chút nào (vd. 一点儿也不累: chẳng mệt chút nào)	claude-2026-09	ai-draft
一起|一起[yi1 qi3]	cùng; cùng nhau (vd. 我们一起去: chúng ta cùng đi)/cùng một chỗ; cùng một nơi (vd. 住在一起: sống chung)/tổng cộng; cả thảy/một vụ; một việc (tai nạn, án mạng, tranh chấp…; vd. 一起车祸: một vụ tai nạn xe)	claude-2026-09	ai-draft
一些|一些[yi1 xie1]	một số; một vài; một ít (vd. 一些人: một số người)/(sau tính từ) … hơn một chút (vd. 好一些: khá hơn một chút)	claude-2026-09	ai-draft
用|用[yong4]	dùng; sử dụng (vd. 用电脑: dùng máy tính)/bằng; dùng (giới từ; vd. 用筷子吃饭: ăn cơm bằng đũa; 用汉语说: nói bằng tiếng Trung)/cần; phải (thường dùng trong câu phủ định hoặc câu hỏi, vd. 不用了: không cần đâu)/công dụng; tác dụng; ích lợi (vd. 有什么用?: có tác dụng gì?)/chi phí; khoản tiêu (trong từ ghép, vd. 费用: chi phí)/(lịch sự) dùng (thay cho ăn, uống; vd. 请用茶: mời dùng trà)	claude-2026-09	ai-draft
有|有[you3]	có (sở hữu, vd. 我有一个哥哥: tôi có một anh trai)/có (chỉ sự tồn tại ở đâu đó, vd. 桌子上有一本书: trên bàn có một quyển sách)/có …; mang tính … (trong từ ghép, vd. 有名: nổi tiếng; 有意: cố ý)	claude-2026-09	ai-draft
有的|有的[you3 de5]	có (người, cái…); một số (vd. 有的人喜欢喝茶，有的人喜欢喝咖啡: có người thích uống trà, có người thích uống cà phê)	claude-2026-09	ai-draft
有名|有名[you3 ming2]	nổi tiếng; có tiếng; nổi danh	claude-2026-09	ai-draft
有時候|有时候[you3 shi2 hou5]	đôi khi; có khi; có lúc; thỉnh thoảng	claude-2026-09	ai-draft
有時|有时[you3 shi2]	đôi khi; có khi; có lúc; thỉnh thoảng	claude-2026-09	ai-draft
有些|有些[you3 xie1]	một số; một vài; có (người, cái…) (vd. 有些人: một số người)/hơi; có phần; hơi hơi (vd. 有些累: hơi mệt)	claude-2026-09	ai-draft
有一些|有一些[you3 yi1 xie1]	một số; một vài; một ít (vd. 有一些问题: có một số vấn đề)/hơi; có phần (vd. 有一些冷: hơi lạnh)	claude-2026-09	ai-draft
有用|有用[you3 yong4]	có ích; hữu ích; dùng được	claude-2026-09	ai-draft
右|右[you4]	phải; bên phải; phía tay phải (vd. 向右拐: rẽ phải)/(chính trị) cánh hữu; hữu khuynh	claude-2026-09	ai-draft
右邊|右边[you4 bian5]	bên phải; phía bên phải; phía tay phải	claude-2026-09	ai-draft
雨|雨[yu3]	mưa; cơn mưa/Lượng từ: 阵 (zhèn), 场 (cháng)	claude-2026-09	ai-draft
元|元[yuan2]	(lượng từ) đồng; tệ: đơn vị tiền, nhất là nhân dân tệ (vd. 十元: mười tệ)/đầu; đầu tiên; thứ nhất (trong từ ghép, vd. 元旦: Tết Dương lịch)/gốc; cơ bản (trong từ ghép, vd. 元素: nguyên tố)/thành phần; bộ phận (trong từ ghép)	claude-2026-09	ai-draft
遠|远[yuan3]	xa; xa xôi (vd. 离这儿很远: cách đây rất xa)/(trong so sánh) … hơn nhiều; xa (vd. 远远超过: vượt xa)	claude-2026-09	ai-draft
月|月[yue4]	tháng (vd. 一月: tháng 1; 三个月: ba tháng)/mặt trăng; trăng/hằng tháng; hàng tháng (vd. 月票: vé tháng)/Lượng từ: 个 (gè), 轮 (lún)	claude-2026-09	ai-draft
再|再[zai4]	lại; nữa; một lần nữa (việc sẽ làm, chưa xảy ra, vd. 再说一遍: nói lại một lần nữa)/thêm; nữa; tiếp (vd. 不能再等了: không thể đợi thêm nữa)/rồi mới; sau đó mới (vd. 吃完饭再走: ăn cơm xong rồi hẵng đi)/(trước tính từ) hơn; thêm (vd. 再大一点: to hơn chút nữa)/(mẫu 再…也…) dù … đến mấy cũng … (vd. 再忙也要吃饭: bận mấy cũng phải ăn cơm)/ngoài ra; hơn nữa (dẫn thêm ý, vd. 再说: vả lại)	claude-2026-09	ai-draft
再見|再见[zai4 jian4]	tạm biệt; hẹn gặp lại	claude-2026-09	ai-draft
在|在[zai4]	ở; tại (vd. 我在家: tôi ở nhà; 在北京工作: làm việc ở Bắc Kinh)/đang (đặt trước động từ, chỉ hành động đang diễn ra, vd. 他在看书: anh ấy đang đọc sách)/có mặt; có ở đó (vd. 王老师在吗?: thầy Vương có ở đây không?)/còn; còn sống; vẫn tồn tại (vd. 他爷爷还在: ông nội anh ấy vẫn còn sống)	claude-2026-09	ai-draft
在家|在家[zai4 jia1]	ở nhà; có nhà (vd. 他不在家: anh ấy không có nhà)/có mặt (ở cơ quan, không đi công tác)/(Phật giáo) tại gia; không xuất gia	claude-2026-09	ai-draft
早|早[zao3]	sớm (vd. 他来得很早: anh ấy đến rất sớm)/chào buổi sáng! (vd. 老师早!: chào thầy ạ!)/buổi sáng (vd. 早饭: bữa sáng)/từ lâu; đã … từ lâu (vd. 我早知道了: tôi biết từ lâu rồi)	claude-2026-09	ai-draft
早飯|早饭[zao3 fan4]	bữa sáng; bữa điểm tâm/Lượng từ: 份 (fèn), 顿 (dùn), 次 (cì), 餐 (cān)	claude-2026-09	ai-draft
早上|早上[zao3 shang5]	buổi sáng; sáng sớm (vd. 早上好: chào buổi sáng)/Lượng từ: 个 (gè)	claude-2026-09	ai-draft
怎麼|怎么[zen3 me5]	thế nào; như thế nào; làm sao (hỏi cách thức, vd. 这个字怎么写?: chữ này viết thế nào?)/sao; tại sao; sao lại (hỏi lý do, tỏ ý ngạc nhiên, vd. 你怎么没来?: sao bạn không đến?)/sao; làm sao (hỏi tình trạng, vd. 你怎么了?: bạn làm sao thế?)	claude-2026-09	ai-draft
站|站[zhan4]	đứng (vd. 站起来: đứng dậy)/ga; bến; trạm (vd. 火车站: ga tàu hoả; 公交车站: bến xe buýt; 还有两站: còn hai bến nữa)/dừng; dừng lại (vd. 站住: đứng lại)/trạm; điểm (chi nhánh, cơ sở dịch vụ) (vd. 服务站: trạm dịch vụ)/trang web (vd. 网站: trang web)	claude-2026-09	ai-draft
找|找[zhao3]	tìm; tìm kiếm; kiếm (vd. 找工作: tìm việc; 找到: tìm thấy)/tìm (ai); đến gặp (ai) (vd. 我找王老师: tôi tìm thầy Vương)/trả lại; thối (tiền thừa, vd. 找你十块: trả lại bạn mười tệ)	claude-2026-09	ai-draft
找到|找到[zhao3 dao4]	tìm thấy; tìm ra; tìm được	claude-2026-09	ai-draft
這|这[zhe4]	đây; cái này (vd. 这是我的书: đây là sách của tôi)/này (đặt trước lượng từ hoặc danh từ, vd. 这个人: người này; 这本书: quyển sách này)	claude-2026-09	ai-draft
這邊|这边[zhe4 bian1]	bên này; phía này/đây; ở đây; chỗ này	claude-2026-09	ai-draft
這裡|这里[zhe4 li3]	đây; ở đây; chỗ này; nơi này	claude-2026-09	ai-draft
這兒|这儿[zhe4 r5]	(khẩu ngữ) đây; ở đây; chỗ này	claude-2026-09	ai-draft
這些|这些[zhe4 xie1]	những … này; những cái này; những người này (vd. 这些书: những quyển sách này)	claude-2026-09	ai-draft
著|着[zhe5]	(trợ từ đặt sau động từ, chỉ trạng thái kéo dài hoặc hành động đang tiếp diễn; nhiều khi không dịch) đang (vd. 门开着: cửa đang mở; 他穿着红衣服: anh ấy mặc áo đỏ; 坐着看书: ngồi đọc sách)	claude-2026-09	ai-draft
真|真[zhen1]	thật; thật là; quả thật (nhấn mạnh, vd. 今天真冷: hôm nay lạnh thật)/thật; thực; chân thật (không phải giả, vd. 真话: lời nói thật)	claude-2026-09	ai-draft
真的|真的[zhen1 de5]	thật; thật sự (vd. 真的吗?: thật không?; 我真的不知道: tôi thật sự không biết)/thật (không phải giả, vd. 这是真的: cái này là thật)	claude-2026-09	ai-draft
正|正[zheng4]	đang; đúng lúc (đặt trước động từ, vd. 我正吃饭呢: tôi đang ăn cơm)/đúng; chính; vừa đúng (vd. 正好: vừa đúng; 正是: chính là)/thẳng; ngay ngắn; ngay thẳng (vd. 坐正: ngồi ngay ngắn)/chính (không phải phụ, vd. 正门: cửa chính)/sửa; sửa cho đúng (vd. 改正: sửa chữa)/(toán học) dương (vd. 正数: số dương)	claude-2026-09	ai-draft
正在|正在[zheng4 zai4]	đang (đặt trước động từ, chỉ hành động đang diễn ra, vd. 我正在吃饭: tôi đang ăn cơm)	claude-2026-09	ai-draft
知道|知道[zhi1 dao4]	biết (vd. 我不知道: tôi không biết)/biết được; hay tin; nhận ra (việc gì)	claude-2026-09	ai-draft
知識|知识[zhi1 shi5]	kiến thức; tri thức; hiểu biết/(thuộc) giới trí thức (vd. 知识分子: người trí thức)/Lượng từ: 门 (mén)	claude-2026-09	ai-draft
中|中[zhong1]	trong; ở giữa; trong số (vd. 心中: trong lòng; 学生中: trong số học sinh)/giữa; chính giữa; trung tâm (vd. 中间: ở giữa)/trong khi; đang (làm gì, vd. 学习中: đang học)/(phương ngữ) được; ổn; được đấy	claude-2026-09	ai-draft
中國|中国[Zhong1 guo2]	Trung Quốc	claude-2026-09	ai-draft
中間|中间[zhong1 jian1]	giữa; ở giữa; chính giữa (vd. 两个人中间: giữa hai người)/trong; trong số (vd. 我们中间: trong số chúng ta)/giữa chừng; trong khoảng thời gian đó	claude-2026-09	ai-draft
中文|中文[Zhong1 wen2]	tiếng Trung; tiếng Trung Quốc; tiếng Hoa (cả tiếng nói và chữ viết)	claude-2026-09	ai-draft
中午|中午[zhong1 wu3]	buổi trưa; trưa (vd. 中午十二点: 12 giờ trưa)/Lượng từ: 个 (gè)	claude-2026-09	ai-draft
中學|中学[zhong1 xue2]	trường trung học (gồm cấp hai và cấp ba ở Trung Quốc)/Lượng từ: 所 (suǒ), 个 (gè)	claude-2026-09	ai-draft
中學生|中学生[zhong1 xue2 sheng1]	học sinh trung học (học sinh cấp hai, cấp ba)	claude-2026-09	ai-draft
重|重[zhong4]	nặng (vd. 这个箱子很重: cái thùng này rất nặng)/nặng; nghiêm trọng (vd. 病得很重: bệnh rất nặng)/coi trọng; chú trọng (vd. 重男轻女: trọng nam khinh nữ)	claude-2026-09	ai-draft
重要|重要[zhong4 yao4]	quan trọng; hệ trọng; chủ chốt	claude-2026-09	ai-draft
住|住[zhu4]	ở; sống; cư trú (vd. 我住在河内: tôi sống ở Hà Nội)/ở lại; ở trọ; nghỉ lại (vd. 住酒店: ở khách sạn)/dừng; ngừng; tạnh (vd. 雨住了: mưa tạnh rồi)/(bổ ngữ kết quả, chỉ sự chắc chắn, giữ lại được) chặt; chắc; lại (vd. 记住: nhớ kỹ; 站住: đứng lại)	claude-2026-09	ai-draft
準備|准备[zhun3 bei4]	chuẩn bị; sửa soạn (vd. 准备考试: chuẩn bị thi)/định; dự định; sắp (làm gì, vd. 我准备明年去中国: tôi định sang năm đi Trung Quốc)/sự chuẩn bị (vd. 做好准备: chuẩn bị sẵn sàng)	claude-2026-09	ai-draft
桌子|桌子[zhuo1 zi5]	bàn; cái bàn; bàn học; bàn làm việc/Lượng từ: 张 (zhāng)	claude-2026-09	ai-draft
字|字[zi4]	chữ; chữ Hán (vd. 汉字: chữ Hán; 写字: viết chữ)/chữ cái; ký tự; ký hiệu (vd. 字母: chữ cái)/từ; chữ (vd. 这个字是什么意思?: chữ này nghĩa là gì?)/tên tự (tên chữ đặt cho nam giới thời xưa khi đến tuổi trưởng thành)/Lượng từ: 个 (gè)	claude-2026-09	ai-draft
子|子[zi5]	(hậu tố tạo danh từ, đọc thanh nhẹ, không mang nghĩa riêng, thường không dịch; vd. 桌子: cái bàn; 椅子: cái ghế; 孩子: đứa trẻ)	claude-2026-09	ai-draft
走|走[zou3]	đi; đi bộ (vd. 走路: đi bộ)/đi; rời đi; ra về (vd. 我先走了: tôi đi trước đây)/(sau động từ) đi; mất (vd. 拿走: lấy đi)/(xe cộ, máy móc, đồng hồ) chạy; chuyển động (vd. 表不走了: đồng hồ không chạy nữa)/đi qua; đi theo (lối nào; vd. 走这条路: đi đường này)/đi thăm; lui tới (vd. 走亲戚: đi thăm họ hàng)/(nói tránh) mất; qua đời/lệch; mất; sai (hình dạng, mùi vị, ý nghĩa; vd. 走样: biến dạng)	claude-2026-09	ai-draft
走路|走路[zou3 lu4]	đi bộ; đi (vd. 走路去学校: đi bộ đến trường)/rời đi; ra đi/(khẩu ngữ) cút; biến đi/(khẩu ngữ) nghỉ việc; thôi việc (bị đuổi hoặc tự xin nghỉ)	claude-2026-09	ai-draft
最|最[zui4]	nhất (đặt trước tính từ hoặc động từ, vd. 最好: tốt nhất; 最喜欢: thích nhất)/cái nhất; số một (sau 之, vd. 世界之最: nhất thế giới)	claude-2026-09	ai-draft
最好|最好[zui4 hao3]	tốt nhất; hay nhất (vd. 最好的朋友: người bạn tốt nhất)/tốt nhất là; nên (vd. 你最好早点儿睡: tốt nhất là bạn nên ngủ sớm)	claude-2026-09	ai-draft
最後|最后[zui4 hou4]	cuối cùng; sau cùng; chót (vd. 最后一天: ngày cuối cùng)/cuối cùng; rốt cuộc (vd. 最后他还是来了: cuối cùng anh ấy vẫn đến)	claude-2026-09	ai-draft
昨天|昨天[zuo2 tian1]	hôm qua	claude-2026-09	ai-draft
左|左[zuo3]	trái; bên trái; phía tay trái (vd. 向左拐: rẽ trái)/(chính trị) cánh tả; tả khuynh/sai; lệch; trái ngược; khác (vd. 意见相左: ý kiến trái ngược nhau)	claude-2026-09	ai-draft
左邊|左边[zuo3 bian5]	bên trái; phía bên trái; phía tay trái (vd. 在我左边: ở bên trái tôi)	claude-2026-09	ai-draft
坐|坐[zuo4]	ngồi (vd. 请坐: mời ngồi)/đi; ngồi (xe, tàu, máy bay…; vd. 坐飞机: đi máy bay; 坐车: đi xe)	claude-2026-09	ai-draft
坐下|坐下[zuo4 xia5]	ngồi xuống	claude-2026-09	ai-draft
做|做[zuo4]	làm (vd. 做作业: làm bài tập; 做饭: nấu cơm; 做生日: làm sinh nhật)/làm ra; chế tạo; may (vd. 做衣服: may quần áo)/làm; trở thành (vd. 做老师: làm giáo viên; 做朋友: làm bạn)/dùng làm (vd. 这个房间做教室: căn phòng này dùng làm lớp học)/viết; sáng tác (vd. 做诗: làm thơ)/làm ra vẻ; làm bộ (có dáng vẻ, thái độ gì)	claude-2026-09	ai-draft
啊|啊[a5]	(trợ từ cuối câu, biểu thị khẳng định, tán thành, đồng ý, làm lời nói tự nhiên, mềm mại hơn) nhé; đấy; chứ; nhỉ (vd. 好啊: được đấy; 是啊: đúng thế)/(trợ từ cuối câu hỏi, câu cảm thán, làm giọng nhẹ nhàng hoặc tăng cảm xúc) thế; quá (vd. 你去哪儿啊?: bạn đi đâu thế?; 多美啊!: đẹp quá!)	claude-2026-09	ai-draft
愛情|爱情[ai4 qing2]	tình yêu (nam nữ); ái tình/Lượng từ: 份 (fèn)	claude-2026-09	ai-draft
愛人|爱人[ai4 ren5]	vợ; chồng (cách gọi ở Trung Quốc đại lục, vd. 我爱人: vợ tôi hoặc chồng tôi)/người yêu (cách dùng ngoài Trung Quốc đại lục)/Lượng từ: 个 (gè)	claude-2026-09	ai-draft
安靜|安静[an1 jing4]	yên tĩnh; yên lặng (vd. 请安静: xin giữ trật tự)/bình yên; yên ổn; thanh thản/điềm tĩnh; trầm lặng (tính người)	claude-2026-09	ai-draft
安全|安全[an1 quan2]	an toàn (vd. 注意安全: chú ý an toàn)/sự an toàn; an ninh	claude-2026-09	ai-draft
白色|白色[bai2 se4]	màu trắng; trắng/(chính trị, nghĩa bóng) phản cách mạng; chống cộng (vd. 白色恐怖: khủng bố trắng)	claude-2026-09	ai-draft
班長|班长[ban1 zhang3]	lớp trưởng/tổ trưởng; trưởng nhóm/(quân sự) tiểu đội trưởng/Lượng từ: 个 (gè)	claude-2026-09	ai-draft
辦|办[ban4]	làm; lo; giải quyết (việc gì; vd. 办事: làm việc; 怎么办?: làm thế nào đây?)/làm (thủ tục, giấy tờ; vd. 办护照: làm hộ chiếu)/tổ chức (sự kiện; vd. 办晚会: tổ chức dạ hội)/mở; thành lập; điều hành (trường học, công ty…; vd. 办学校: mở trường)/(pháp luật) xử lý; điều tra; truy tố (vụ án, nghi phạm)/(trong từ ghép) văn phòng; phòng (viết tắt của 办公室, vd. 招办: phòng tuyển sinh)	claude-2026-09	ai-draft
辦法|办法[ban4 fa3]	cách; cách làm; biện pháp; phương pháp (vd. 没有办法: hết cách rồi)/Lượng từ: 个 (gè), 条 (tiáo)	claude-2026-09	ai-draft
辦公室|办公室[ban4 gong1 shi4]	văn phòng; phòng làm việc/Lượng từ: 间 (jiān)	claude-2026-09	ai-draft
半夜|半夜[ban4 ye4]	nửa đêm; đêm khuya (vd. 半夜十二点: mười hai giờ đêm)	claude-2026-09	ai-draft
幫助|帮助[bang1 zhu4]	giúp; giúp đỡ (vd. 帮助别人: giúp đỡ người khác)/sự giúp đỡ; sự hỗ trợ (vd. 谢谢你的帮助: cảm ơn sự giúp đỡ của bạn)	claude-2026-09	ai-draft
飽|饱[bao3]	no; ăn no (vd. 我吃饱了: tôi no rồi)/thoả mãn; thoả thích; đầy đủ	claude-2026-09	ai-draft
報名|报名[bao4 ming2]	đăng ký; ghi tên; ghi danh (tham gia hoạt động, dự thi, vào học, nhập ngũ…; vd. 报名参加比赛: đăng ký tham gia cuộc thi)	claude-2026-09	ai-draft
報紙|报纸[bao4 zhi3]	báo; tờ báo; báo giấy/giấy in báo/Lượng từ: 份 (fèn), 期 (qī), 张 (zhāng)	claude-2026-09	ai-draft
北方|北方[bei3 fang1]	phía bắc; phương bắc; hướng bắc/miền Bắc; phương Bắc (của một nước, nhất là Trung Quốc; vd. 北方人: người miền Bắc)	claude-2026-09	ai-draft
背|背[bei4]	học thuộc lòng; đọc thuộc (vd. 背课文: học thuộc bài khoá; 背生词: học thuộc từ mới)/lưng (người); mặt sau; mu (vd. 手背: mu bàn tay)/quay lưng (lại); ngoảnh lưng/giấu; giấu giếm; làm sau lưng (ai; vd. 背着他: giấu anh ấy)/nặng tai; lãng tai/(tiếng lóng) xui; xui xẻo; đen đủi	claude-2026-09	ai-draft
比如|比如[bi3 ru2]	ví dụ; ví dụ như; chẳng hạn (như)	claude-2026-09	ai-draft
